chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr11,12456937,12457217,chr11-12456937-12457217,0.61,0.46,0.4,chr11,12234608,12466960,ENSMUSG00000020173.13,-,Cobl,protein_coding,-0.20999999999999996
chr11,12458631,12458799,chr11-12458631-12458799,0.8,0.66,0.59,chr11,12234608,12466960,ENSMUSG00000020173.13,-,Cobl,protein_coding,-0.21000000000000008
chr11,12460516,12460592,chr11-12460516-12460592,0.46,0.31,0.23,chr11,12234608,12466960,ENSMUSG00000020173.13,-,Cobl,protein_coding,-0.23
chr11,12463846,12463901,chr11-12463846-12463901,0.85,0.76,0.64,chr11,12234608,12466960,ENSMUSG00000020173.13,-,Cobl,protein_coding,-0.20999999999999996
chr11,12464327,12464344,chr11-12464327-12464344,0.52,0.3,0.27,chr11,12234608,12466960,ENSMUSG00000020173.13,-,Cobl,protein_coding,-0.25
chr11,12999184,12999197,chr11-12999184-12999197,0.46,0.62,0.67,chr11,12995666,13000383,ENSMUSG00000084055.1,+,Gm12004,processed_pseudogene,0.21000000000000002
chr11,18902694,18903121,chr11-18902694-18903121,0.43,0.56,0.66,chr11,18877817,19020985,ENSMUSG00000020160.14,-,Meis1,protein_coding,0.23000000000000004
chr11,19013675,19013678,chr11-19013675-19013678,0.61,0.75,0.82,chr11,19011817,19017154,ENSMUSG00000087507.1,+,Gm16141,antisense,0.20999999999999996
chr11,19013675,19013678,chr11-19013675-19013678,0.61,0.75,0.82,chr11,18877817,19020985,ENSMUSG00000020160.14,-,Meis1,protein_coding,0.20999999999999996
chr11,19015737,19015754,chr11-19015737-19015754,0.11,0.18,0.31,chr11,19011817,19017154,ENSMUSG00000087507.1,+,Gm16141,antisense,0.2
chr11,19015737,19015754,chr11-19015737-19015754,0.11,0.18,0.31,chr11,18877817,19020985,ENSMUSG00000020160.14,-,Meis1,protein_coding,0.2
chr11,20330945,20331162,chr11-20330945-20331162,0.52,0.69,0.77,chr11,20300180,20334713,ENSMUSG00000020142.8,-,Slc1a4,protein_coding,0.25
chr11,22000883,22000894,chr11-22000883-22000894,0.31,0.56,0.51,chr11,21992764,22004897,ENSMUSG00000005917.11,-,Otx1,protein_coding,0.2
chr11,28854532,28854553,chr11-28854532-28854553,0.69,0.59,0.46,chr11,28851204,28928743,ENSMUSG00000020467.11,+,Efemp1,protein_coding,-0.22999999999999993
chr11,28855167,28855519,chr11-28855167-28855519,0.5,0.22,0.15,chr11,28851204,28928743,ENSMUSG00000020467.11,+,Efemp1,protein_coding,-0.35
chr11,29716428,29716481,chr11-29716428-29716481,0.53,0.33,0.33,chr11,29690947,29746331,ENSMUSG00000020458.12,+,Rtn4,protein_coding,-0.2
chr11,29722928,29723173,chr11-29722928-29723173,0.4,0.28,0.18,chr11,29690947,29746331,ENSMUSG00000020458.12,+,Rtn4,protein_coding,-0.22000000000000003
chr11,31807505,31807666,chr11-31807505-31807666,0.39,0.23,0.18,chr11,31788113,31826524,ENSMUSG00000085772.3,-,D630024D03Rik,lincRNA,-0.21000000000000002
chr11,31822765,31822789,chr11-31822765-31822789,0.81,0.63,0.58,chr11,31788113,31826524,ENSMUSG00000085772.3,-,D630024D03Rik,lincRNA,-0.2300000000000001
chr11,31824503,31824618,chr11-31824503-31824618,0.55,0.42,0.35,chr11,31788113,31826524,ENSMUSG00000085772.3,-,D630024D03Rik,lincRNA,-0.20000000000000007
chr11,31835196,31835335,chr11-31835196-31835335,0.49,0.25,0.32,chr11,31830660,31840214,ENSMUSG00000086335.1,+,Gm12107,lincRNA,-0.16999999999999998
chr11,32199332,32199410,chr11-32199332-32199410,0.45,0.53,0.66,chr11,32185541,32202279,ENSMUSG00000020279.6,-,Il9r,protein_coding,0.21000000000000002
chr11,32745634,32745877,chr11-32745634-32745877,0.44,0.27,0.23,chr11,32640724,32748816,ENSMUSG00000020271.13,+,Fbxw11,protein_coding,-0.21
chr11,33650200,33650205,chr11-33650200-33650205,0.87,0.66,0.73,chr11,33627339,33995152,ENSMUSG00000053519.11,-,Kcnip1,protein_coding,-0.14
chr11,33707020,33707051,chr11-33707020-33707051,0.49,0.64,0.7,chr11,33703550,33713435,ENSMUSG00000087328.1,+,Gm12120,antisense,0.20999999999999996
chr11,33707020,33707051,chr11-33707020-33707051,0.49,0.64,0.7,chr11,33627339,33995152,ENSMUSG00000053519.11,-,Kcnip1,protein_coding,0.20999999999999996
chr11,33736216,33736278,chr11-33736216-33736278,0.57,0.32,0.26,chr11,33627339,33995152,ENSMUSG00000053519.11,-,Kcnip1,protein_coding,-0.30999999999999994
chr11,33760210,33760216,chr11-33760210-33760216,0.49,0.64,0.73,chr11,33627339,33995152,ENSMUSG00000053519.11,-,Kcnip1,protein_coding,0.24
chr11,33999650,33999677,chr11-33999650-33999677,0.5,0.67,0.71,chr11,33971961,34100554,ENSMUSG00000085684.1,-,4930469K13Rik,processed_transcript,0.20999999999999996
chr11,34073592,34073719,chr11-34073592-34073719,0.36,0.58,0.53,chr11,33971961,34100554,ENSMUSG00000085684.1,-,4930469K13Rik,processed_transcript,0.17000000000000004
chr11,34073592,34073719,chr11-34073592-34073719,0.36,0.58,0.53,chr11,34044920,34094295,ENSMUSG00000002699.8,+,Lcp2,protein_coding,0.17000000000000004
chr11,34734005,34734190,chr11-34734005-34734190,0.51,0.29,0.25,chr11,34224815,34785892,ENSMUSG00000020143.11,-,Dock2,protein_coding,-0.26
chr11,35873971,35874039,chr11-35873971-35874039,0.33,0.44,0.53,chr11,35836400,35982527,ENSMUSG00000018849.6,-,Wwc1,protein_coding,0.2
chr11,37237233,37237403,chr11-37237233-37237403,0.56,0.44,0.36,chr11,36004656,37237964,ENSMUSG00000049336.12,-,Tenm2,protein_coding,-0.20000000000000007
chr11,43441690,43441697,chr11-43441690-43441697,0.72,0.63,0.47,chr11,43431744,43449981,ENSMUSG00000020409.6,+,Slu7,protein_coding,-0.25
chr11,44618900,44618939,chr11-44618900-44618939,0.3,0.52,0.55,chr11,44615317,44619773,ENSMUSG00000103671.1,+,AL603913.1,pseudogene,0.25000000000000006
chr11,44618900,44618939,chr11-44618900-44618939,0.3,0.52,0.55,chr11,44608837,44619016,ENSMUSG00000102563.1,-,RP23-103H9.5,TEC,0.25000000000000006
chr11,44618900,44618939,chr11-44618900-44618939,0.3,0.52,0.55,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,0.25000000000000006
chr11,44670652,44670660,chr11-44670652-44670660,0.33,0.45,0.54,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,0.21000000000000002
chr11,44741199,44741211,chr11-44741199-44741211,0.36,0.48,0.57,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,0.20999999999999996
chr11,44785416,44785477,chr11-44785416-44785477,0.22,0.45,0.39,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,0.17
chr11,44793252,44793282,chr11-44793252-44793282,0.29,0.41,0.49,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,0.2
chr11,44904247,44904276,chr11-44904247-44904276,0.45,0.62,0.68,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,0.23000000000000004
chr11,45854539,45854613,chr11-45854539-45854613,0.58,0.48,0.37,chr11,45850051,45912625,ENSMUSG00000006169.15,+,Clint1,protein_coding,-0.20999999999999996
chr11,46091211,46091334,chr11-46091211-46091334,0.48,0.6,0.7,chr11,46053992,46149343,ENSMUSG00000011256.12,+,Adam19,protein_coding,0.21999999999999997
chr11,46741223,46741411,chr11-46741223-46741411,0.5,0.71,0.66,chr11,46733080,46781578,ENSMUSG00000040405.9,+,Havcr1,protein_coding,0.16000000000000003
chr11,46844633,46844648,chr11-46844633-46844648,0.63,0.84,0.76,chr11,46808800,46846332,ENSMUSG00000055546.6,+,Timd4,protein_coding,0.13
chr11,50218041,50218050,chr11-50218041-50218050,0.53,0.36,0.28,chr11,50208890,50237103,ENSMUSG00000036620.10,+,Mgat4b,protein_coding,-0.25
chr11,50231259,50231269,chr11-50231259-50231269,0.55,0.75,0.76,chr11,50208890,50237103,ENSMUSG00000036620.10,+,Mgat4b,protein_coding,0.20999999999999996
chr11,50231259,50231269,chr11-50231259-50231269,0.55,0.75,0.76,chr11,50230245,50234306,ENSMUSG00000098474.1,+,Mir6919,miRNA,0.20999999999999996
chr11,50231305,50231318,chr11-50231305-50231318,0.28,0.4,0.51,chr11,50208890,50237103,ENSMUSG00000036620.10,+,Mgat4b,protein_coding,0.22999999999999998
chr11,50231305,50231318,chr11-50231305-50231318,0.28,0.4,0.51,chr11,50230245,50234306,ENSMUSG00000098474.1,+,Mir6919,miRNA,0.22999999999999998
chr11,50753808,50753817,chr11-50753808-50753817,0.71,0.48,0.5,chr11,50600084,50809573,ENSMUSG00000036545.8,+,Adamts2,protein_coding,-0.20999999999999996
chr11,52910978,52910985,chr11-52910978-52910985,0.26,0.45,0.47,chr11,52762634,53190538,ENSMUSG00000036264.9,+,Fstl4,protein_coding,0.20999999999999996
chr11,54760278,54760286,chr11-54760278-54760286,0.4,0.2,0.18,chr11,54715456,54789675,ENSMUSG00000052298.8,-,Cdc42se2,protein_coding,-0.22000000000000003
chr11,54904287,54904428,chr11-54904287-54904428,0.54,0.42,0.27,chr11,54900453,54912377,ENSMUSG00000018339.7,+,Gpx3,protein_coding,-0.27
chr11,57760805,57760853,chr11-57760805-57760853,0.32,0.45,0.52,chr11,57643442,57789514,ENSMUSG00000020520.10,+,Galnt10,protein_coding,0.2
chr11,59266615,59266698,chr11-59266615-59266698,0.24,0.31,0.44,chr11,59246033,59292752,ENSMUSG00000009900.7,-,Wnt3a,protein_coding,0.2
chr11,59309287,59309300,chr11-59309287-59309300,0.18,0.33,0.4,chr11,59304928,59335552,ENSMUSG00000000126.7,+,Wnt9a,protein_coding,0.22000000000000003
chr11,59317546,59317650,chr11-59317546-59317650,0.37,0.56,0.59,chr11,59304928,59335552,ENSMUSG00000000126.7,+,Wnt9a,protein_coding,0.21999999999999997
chr11,59869302,59869347,chr11-59869302-59869347,0.56,0.78,0.78,chr11,59837447,59882968,ENSMUSG00000032615.10,+,Nt5m,protein_coding,0.21999999999999997
chr11,60164666,60164671,chr11-60164666-60164671,0.55,0.46,0.32,chr11,60103013,60201197,ENSMUSG00000062115.11,+,Rai1,protein_coding,-0.23000000000000004
chr11,60199183,60199203,chr11-60199183-60199203,0.59,0.51,0.38,chr11,60198538,60202617,ENSMUSG00000098547.1,-,Mir6921,miRNA,-0.20999999999999996
chr11,60199183,60199203,chr11-60199183-60199203,0.59,0.51,0.38,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.20999999999999996
chr11,60199183,60199203,chr11-60199183-60199203,0.59,0.51,0.38,chr11,60103013,60201197,ENSMUSG00000062115.11,+,Rai1,protein_coding,-0.20999999999999996
chr11,60200794,60201007,chr11-60200794-60201007,0.52,0.41,0.32,chr11,60198538,60202617,ENSMUSG00000098547.1,-,Mir6921,miRNA,-0.2
chr11,60200794,60201007,chr11-60200794-60201007,0.52,0.41,0.32,chr11,60200262,60204327,ENSMUSG00000099259.1,-,Mir6922,miRNA,-0.2
chr11,60200794,60201007,chr11-60200794-60201007,0.52,0.41,0.32,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.2
chr11,60200794,60201007,chr11-60200794-60201007,0.52,0.41,0.32,chr11,60103013,60201197,ENSMUSG00000062115.11,+,Rai1,protein_coding,-0.2
chr11,60207270,60207532,chr11-60207270-60207532,0.55,0.39,0.35,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.20000000000000007
chr11,60207704,60207871,chr11-60207704-60207871,0.49,0.31,0.27,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.21999999999999997
chr11,60208118,60208422,chr11-60208118-60208422,0.47,0.3,0.25,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.21999999999999997
chr11,60211508,60211623,chr11-60211508-60211623,0.42,0.23,0.2,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.21999999999999997
chr11,60212076,60212189,chr11-60212076-60212189,0.39,0.19,0.19,chr11,60197089,60224581,ENSMUSG00000020538.11,-,Srebf1,protein_coding,-0.2
chr11,60703670,60703679,chr11-60703670-60703679,0.42,0.31,0.22,chr11,60697723,60716186,ENSMUSG00000020536.8,+,Llgl1,protein_coding,-0.19999999999999998
chr11,61025449,61025614,chr11-61025449-61025614,0.54,0.45,0.33,chr11,61020564,61073131,ENSMUSG00000042529.10,+,Kcnj12,protein_coding,-0.21000000000000002
chr11,61546152,61546166,chr11-61546152-61546166,0.76,0.6,0.55,chr11,61515249,61581687,ENSMUSG00000001036.13,-,Epn2,protein_coding,-0.20999999999999996
chr11,62024310,62024478,chr11-62024310-62024478,0.48,0.6,0.69,chr11,61954779,62225013,ENSMUSG00000042331.9,+,Specc1,protein_coding,0.20999999999999996
chr11,62283624,62283629,chr11-62283624-62283629,0.52,0.7,0.72,chr11,62279473,62330451,ENSMUSG00000042298.14,+,Ttc19,protein_coding,0.19999999999999996
chr11,62283653,62283691,chr11-62283653-62283691,0.6,0.71,0.81,chr11,62279473,62330451,ENSMUSG00000042298.14,+,Ttc19,protein_coding,0.21000000000000008
chr11,63003902,63003922,chr11-63003902-63003922,0.52,0.41,0.26,chr11,62988453,63006134,ENSMUSG00000087604.3,-,Cdrt4os1,antisense,-0.26
chr11,63134428,63134446,chr11-63134428-63134446,0.47,0.29,0.15,chr11,63126982,63161547,ENSMUSG00000018217.8,+,Pmp22,protein_coding,-0.31999999999999995
chr11,63134488,63134519,chr11-63134488-63134519,0.66,0.53,0.41,chr11,63126982,63161547,ENSMUSG00000018217.8,+,Pmp22,protein_coding,-0.25000000000000006
chr11,63135157,63135218,chr11-63135157-63135218,0.33,0.17,0.08,chr11,63126982,63161547,ENSMUSG00000018217.8,+,Pmp22,protein_coding,-0.25
chr11,63151277,63151357,chr11-63151277-63151357,0.63,0.55,0.38,chr11,63126982,63161547,ENSMUSG00000018217.8,+,Pmp22,protein_coding,-0.25
chr11,63173850,63173925,chr11-63173850-63173925,0.52,0.38,0.31,chr11,63171914,63190454,ENSMUSG00000085532.1,+,B430319H21Rik,lincRNA,-0.21000000000000002
chr11,63180022,63180190,chr11-63180022-63180190,0.53,0.64,0.78,chr11,63171914,63190454,ENSMUSG00000085532.1,+,B430319H21Rik,lincRNA,0.25
chr11,66523672,66523706,chr11-66523672-66523706,0.27,0.51,0.53,chr11,66209725,66527964,ENSMUSG00000053930.9,-,Shisa6,protein_coding,0.26
chr11,67582041,67582145,chr11-67582041-67582145,0.35,0.18,0.12,chr11,67453437,67690990,ENSMUSG00000033066.11,+,Gas7,protein_coding,-0.22999999999999998
chr11,67644571,67644577,chr11-67644571-67644577,0.49,0.62,0.71,chr11,67453437,67690990,ENSMUSG00000033066.11,+,Gas7,protein_coding,0.21999999999999997
chr11,68028894,68028938,chr11-68028894-68028938,0.45,0.32,0.24,chr11,67964193,68209148,ENSMUSG00000020903.9,+,Stx8,protein_coding,-0.21000000000000002
chr11,68400941,68400973,chr11-68400941-68400973,0.55,0.68,0.77,chr11,68207364,68402823,ENSMUSG00000020902.8,-,Ntn1,protein_coding,0.21999999999999997
chr11,69120329,69120339,chr11-69120329-69120339,0.23,0.41,0.47,chr11,69118054,69124589,ENSMUSG00000097386.1,-,9130213A22Rik,protein_coding,0.23999999999999996
chr11,69120329,69120339,chr11-69120329-69120339,0.23,0.41,0.47,chr11,69118404,69126055,ENSMUSG00000023781.2,+,Hes7,protein_coding,0.23999999999999996
chr11,69569288,69569435,chr11-69569288-69569435,0.39,0.26,0.19,chr11,69559758,69582255,ENSMUSG00000041346.7,-,Wrap53,protein_coding,-0.2
chr11,69599634,69599759,chr11-69599634-69599759,0.33,0.44,0.54,chr11,69597736,69607942,ENSMUSG00000041329.9,-,Atp1b2,protein_coding,0.21000000000000002
chr11,71760051,71760065,chr11-71760051-71760065,0.47,0.38,0.21,chr11,71747920,71791647,ENSMUSG00000020811.12,+,Wscd1,protein_coding,-0.26
chr11,72305888,72305990,chr11-72305888-72305990,0.71,0.52,0.4,chr11,72299629,72315733,ENSMUSG00000040483.11,+,Xaf1,protein_coding,-0.30999999999999994
chr11,72491564,72491589,chr11-72491564-72491589,0.73,0.58,0.43,chr11,72449638,72491904,ENSMUSG00000040447.11,-,Spns2,protein_coding,-0.3
chr11,75106719,75106724,chr11-75106719-75106724,0.62,0.78,0.83,chr11,74923823,75166448,ENSMUSG00000038290.11,+,Smg6,protein_coding,0.20999999999999996
chr11,75264503,75264533,chr11-75264503-75264533,0.62,0.81,0.83,chr11,75191783,75269769,ENSMUSG00000045287.6,+,Rtn4rl1,protein_coding,0.20999999999999996
chr11,75509380,75509491,chr11-75509380-75509491,0.4,0.26,0.19,chr11,75508094,75515168,ENSMUSG00000038195.6,+,Rilp,protein_coding,-0.21000000000000002
chr11,75509380,75509491,chr11-75509380-75509491,0.4,0.26,0.19,chr11,75484816,75511449,ENSMUSG00000020850.10,+,Prpf8,protein_coding,-0.21000000000000002
chr11,76065850,76066024,chr11-76065850-76066024,0.57,0.43,0.36,chr11,76044226,76181647,ENSMUSG00000017288.11,-,Vps53,protein_coding,-0.20999999999999996
chr11,76151323,76151471,chr11-76151323-76151471,0.4,0.22,0.17,chr11,76044226,76181647,ENSMUSG00000017288.11,-,Vps53,protein_coding,-0.23
chr11,76151323,76151471,chr11-76151323-76151471,0.4,0.22,0.17,chr11,76118987,76245725,ENSMUSG00000017286.11,-,Glod4,protein_coding,-0.23
chr11,76324992,76325024,chr11-76324992-76325024,0.49,0.47,0.7,chr11,76255198,76401140,ENSMUSG00000020844.6,-,Nxn,protein_coding,0.20999999999999996
chr11,76436028,76436206,chr11-76436028-76436206,0.35,0.16,0.09,chr11,76414734,76624314,ENSMUSG00000017631.14,-,Abr,protein_coding,-0.26
chr11,76606566,76606571,chr11-76606566-76606571,0.57,0.48,0.34,chr11,76414734,76624314,ENSMUSG00000017631.14,-,Abr,protein_coding,-0.22999999999999993
chr11,76792812,76792819,chr11-76792812-76792819,0.49,0.72,0.61,chr11,76776424,76849018,ENSMUSG00000020841.5,-,Cpd,protein_coding,0.12
chr11,77499825,77500003,chr11-77499825-77500003,0.38,0.23,0.17,chr11,77491562,77509786,ENSMUSG00000011877.9,+,Git1,protein_coding,-0.21
chr11,77500166,77500343,chr11-77500166-77500343,0.62,0.53,0.42,chr11,77491562,77509786,ENSMUSG00000011877.9,+,Git1,protein_coding,-0.2
chr11,77765879,77765941,chr11-77765879-77765941,0.78,0.7,0.57,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.21000000000000008
chr11,77770446,77770497,chr11-77770446-77770497,0.58,0.39,0.27,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.30999999999999994
chr11,77785107,77785129,chr11-77785107-77785129,0.6,0.47,0.4,chr11,77783453,77789747,ENSMUSG00000069804.2,-,Gm10277,protein_coding,-0.19999999999999996
chr11,77785107,77785129,chr11-77785107-77785129,0.6,0.47,0.4,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.19999999999999996
chr11,77800666,77800678,chr11-77800666-77800678,0.42,0.21,0.19,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.22999999999999998
chr11,77811045,77811105,chr11-77811045-77811105,0.42,0.22,0.21,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.21
chr11,77849387,77849408,chr11-77849387-77849408,0.31,0.13,0.09,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.22
chr11,77867511,77867534,chr11-77867511-77867534,0.44,0.29,0.21,chr11,77761246,77867980,ENSMUSG00000000631.15,+,Myo18a,protein_coding,-0.23
chr11,77886240,77886261,chr11-77886240-77886261,0.47,0.31,0.22,chr11,77878615,77896096,ENSMUSG00000017453.4,-,Pipox,protein_coding,-0.24999999999999997
chr11,77965612,77965623,chr11-77965612-77965623,0.36,0.21,0.12,chr11,77928800,77981048,ENSMUSG00000000632.9,+,Sez6,protein_coding,-0.24
chr11,78156798,78156832,chr11-78156798-78156832,0.65,0.77,0.85,chr11,78156499,78167589,ENSMUSG00000017386.6,-,Traf4,protein_coding,0.19999999999999996
chr11,78156798,78156832,chr11-78156798-78156832,0.65,0.77,0.85,chr11,78092660,78158700,ENSMUSG00000037750.12,+,Fam222b,protein_coding,0.19999999999999996
chr11,78223703,78223728,chr11-78223703-78223728,0.63,0.36,0.3,chr11,78204746,78247987,ENSMUSG00000002052.6,-,Supt6,protein_coding,-0.33
chr11,79047557,79047589,chr11-79047557-79047589,0.3,0.08,0.12,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.18
chr11,79063027,79063096,chr11-79063027-79063096,0.49,0.3,0.2,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.29
chr11,79063709,79063753,chr11-79063709-79063753,0.5,0.22,0.16,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.33999999999999997
chr11,79069839,79069916,chr11-79069839-79069916,0.4,0.19,0.2,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.2
chr11,79085059,79085139,chr11-79085059-79085139,0.55,0.38,0.35,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.20000000000000007
chr11,79089151,79089204,chr11-79089151-79089204,0.56,0.28,0.32,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.24000000000000005
chr11,79094350,79094472,chr11-79094350-79094472,0.56,0.35,0.29,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.2700000000000001
chr11,79098925,79098974,chr11-79098925-79098974,0.43,0.23,0.23,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.19999999999999998
chr11,79100061,79100354,chr11-79100061-79100354,0.67,0.5,0.38,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.29000000000000004
chr11,79101728,79101914,chr11-79101728-79101914,0.65,0.4,0.3,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.35000000000000003
chr11,79140321,79140491,chr11-79140321-79140491,0.66,0.46,0.42,chr11,79011440,79148407,ENSMUSG00000018334.12,-,Ksr1,protein_coding,-0.24000000000000005
chr11,79527276,79527286,chr11-79527276-79527286,0.57,0.42,0.35,chr11,79511385,79532589,ENSMUSG00000070354.9,-,Gm21975,protein_coding,-0.21999999999999997
chr11,79527276,79527286,chr11-79527276-79527286,0.57,0.42,0.35,chr11,79524560,79532609,ENSMUSG00000078771.6,-,Evi2a,protein_coding,-0.21999999999999997
chr11,79527276,79527286,chr11-79527276-79527286,0.57,0.42,0.35,chr11,79337693,79583612,ENSMUSG00000020716.11,+,Nf1,protein_coding,-0.21999999999999997
chr11,79589548,79589600,chr11-79589548-79589600,0.37,0.26,0.17,chr11,79589212,79700023,ENSMUSG00000017639.9,+,Rab11fip4,protein_coding,-0.19999999999999998
chr11,79691820,79691826,chr11-79691820-79691826,0.42,0.18,0.28,chr11,79589212,79700023,ENSMUSG00000017639.9,+,Rab11fip4,protein_coding,-0.13999999999999996
