chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr10,69689121,69689161,chr10-69689121-69689161,0.62,0.43,0.38,chr10,69531772,70029438,ENSMUSG00000069601.9,+,Ank3,protein_coding,-0.24
chr10,70007235,70007248,chr10-70007235-70007248,0.47,0.38,0.2,chr10,69531772,70029438,ENSMUSG00000069601.9,+,Ank3,protein_coding,-0.26999999999999996
chr10,70153923,70154068,chr10-70153923-70154068,0.78,0.66,0.57,chr10,70095121,70195200,ENSMUSG00000048701.9,+,Ccdc6,protein_coding,-0.21000000000000008
chr10,70155151,70155223,chr10-70155151-70155223,0.64,0.57,0.38,chr10,70095121,70195200,ENSMUSG00000048701.9,+,Ccdc6,protein_coding,-0.26
chr10,70171057,70171179,chr10-70171057-70171179,0.81,0.67,0.56,chr10,70095121,70195200,ENSMUSG00000048701.9,+,Ccdc6,protein_coding,-0.25
chr10,70257004,70257425,chr10-70257004-70257425,0.79,0.69,0.58,chr10,70243100,70287968,ENSMUSG00000037762.6,+,Slc16a9,protein_coding,-0.21000000000000008
chr10,70555106,70555326,chr10-70555106-70555326,0.49,0.37,0.27,chr10,70438668,70560731,ENSMUSG00000043259.10,+,Fam13c,protein_coding,-0.21999999999999997
chr10,70919451,70919585,chr10-70919451-70919585,0.7,0.57,0.46,chr10,70866669,70936324,ENSMUSG00000047692.5,+,4930533K18Rik,protein_coding,-0.23999999999999994
chr10,71037938,71038159,chr10-71037938-71038159,0.46,0.67,0.57,chr10,70920832,71161700,ENSMUSG00000014329.10,-,Bicc1,protein_coding,0.10999999999999993
chr10,71364141,71364159,chr10-71364141-71364159,0.6,0.46,0.34,chr10,71345763,71435327,ENSMUSG00000060733.9,+,Ipmk,protein_coding,-0.25999999999999995
chr10,71372006,71372197,chr10-71372006-71372197,0.76,0.58,0.41,chr10,71345763,71435327,ENSMUSG00000060733.9,+,Ipmk,protein_coding,-0.35000000000000003
chr10,72656408,72656462,chr10-72656408-72656462,0.54,0.36,0.27,chr10,72652845,72676964,ENSMUSG00000019923.9,+,Zwint,protein_coding,-0.27
chr10,74150330,74150354,chr10-74150330-74150354,0.63,0.56,0.39,chr10,73097342,74651737,ENSMUSG00000052613.12,+,Pcdh15,protein_coding,-0.24
chr10,74403435,74403492,chr10-74403435-74403492,0.57,0.51,0.36,chr10,73097342,74651737,ENSMUSG00000052613.12,+,Pcdh15,protein_coding,-0.20999999999999996
chr10,75170463,75170608,chr10-75170463-75170608,0.59,0.41,0.36,chr10,75058896,75186923,ENSMUSG00000009681.9,+,Bcr,protein_coding,-0.22999999999999998
chr10,75252343,75252539,chr10-75252343-75252539,0.55,0.44,0.33,chr10,75210073,75314399,ENSMUSG00000033444.9,+,Specc1l,protein_coding,-0.22000000000000003
chr10,75699559,75699583,chr10-75699559-75699583,0.76,0.69,0.55,chr10,75644110,75766357,ENSMUSG00000020196.9,-,Cabin1,protein_coding,-0.20999999999999996
chr10,75718225,75718232,chr10-75718225-75718232,0.61,0.5,0.39,chr10,75644110,75766357,ENSMUSG00000020196.9,-,Cabin1,protein_coding,-0.21999999999999997
chr10,75751793,75751882,chr10-75751793-75751882,0.7,0.53,0.45,chr10,75644110,75766357,ENSMUSG00000020196.9,-,Cabin1,protein_coding,-0.24999999999999994
chr10,75959603,75959808,chr10-75959603-75959808,0.42,0.25,0.2,chr10,75952514,76011591,ENSMUSG00000033255.8,+,Gm5134,protein_coding,-0.21999999999999997
chr10,76270952,76271014,chr10-76270952-76271014,0.8,0.72,0.52,chr10,76257429,76347291,ENSMUSG00000020231.11,-,Dip2a,protein_coding,-0.28
chr10,76368881,76369141,chr10-76368881-76369141,0.83,0.7,0.63,chr10,76349254,76444912,ENSMUSG00000001151.9,-,Pcnt,protein_coding,-0.19999999999999996
chr10,76369357,76369403,chr10-76369357-76369403,0.7,0.62,0.44,chr10,76349254,76444912,ENSMUSG00000001151.9,-,Pcnt,protein_coding,-0.25999999999999995
chr10,76411407,76411444,chr10-76411407-76411444,0.81,0.65,0.56,chr10,76349254,76444912,ENSMUSG00000001151.9,-,Pcnt,protein_coding,-0.25
chr10,76496558,76496613,chr10-76496558-76496613,0.66,0.41,0.41,chr10,76466971,76517856,ENSMUSG00000001150.6,+,Mcm3ap,protein_coding,-0.25000000000000006
chr10,76841637,76841656,chr10-76841637-76841656,0.77,0.64,0.53,chr10,76759857,76963887,ENSMUSG00000001120.11,-,Pcbp3,protein_coding,-0.24
chr10,76857745,76857765,chr10-76857745-76857765,0.52,0.58,0.38,chr10,76759857,76963887,ENSMUSG00000001120.11,-,Pcbp3,protein_coding,-0.14
chr10,76962970,76963082,chr10-76962970-76963082,0.73,0.55,0.39,chr10,76759857,76963887,ENSMUSG00000001120.11,-,Pcbp3,protein_coding,-0.33999999999999997
chr10,77497461,77497527,chr10-77497461-77497527,0.32,0.55,0.41,chr10,77484656,77517813,ENSMUSG00000032977.8,-,Fam207a,protein_coding,0.08999999999999997
chr10,77497461,77497527,chr10-77497461-77497527,0.32,0.55,0.41,chr10,77484664,77518430,ENSMUSG00000097811.1,+,2810425M01Rik,lincRNA,0.08999999999999997
chr10,77536663,77536903,chr10-77536663-77536903,0.74,0.56,0.46,chr10,77528252,77567708,ENSMUSG00000000290.9,+,Itgb2,protein_coding,-0.27999999999999997
chr10,77560073,77560204,chr10-77560073-77560204,0.66,0.55,0.44,chr10,77528252,77567708,ENSMUSG00000000290.9,+,Itgb2,protein_coding,-0.22000000000000003
chr10,77596189,77596256,chr10-77596189-77596256,0.43,0.23,0.16,chr10,77579720,77600732,ENSMUSG00000009291.8,+,Pttg1ip,protein_coding,-0.27
chr10,77642911,77642941,chr10-77642911-77642941,0.64,0.55,0.3,chr10,77639224,77643307,ENSMUSG00000089424.1,+,Mir1930,miRNA,-0.34
chr10,77642911,77642941,chr10-77642911-77642941,0.64,0.55,0.3,chr10,77604097,77643543,ENSMUSG00000020265.11,+,Sumo3,protein_coding,-0.34
chr10,77642911,77642941,chr10-77642911-77642941,0.64,0.55,0.3,chr10,77620275,77647993,ENSMUSG00000009293.13,+,Ube2g2,protein_coding,-0.34
chr10,77957633,77957672,chr10-77957633-77957672,0.64,0.85,0.91,chr10,77905722,77972563,ENSMUSG00000009292.13,-,Trpm2,protein_coding,0.27
chr10,78001351,78001369,chr10-78001351-78001369,0.54,0.4,0.34,chr10,77984947,78012083,ENSMUSG00000020277.9,-,Pfkl,protein_coding,-0.2
chr10,78284164,78284302,chr10-78284164-78284302,0.67,0.55,0.44,chr10,78267178,78354489,ENSMUSG00000001211.10,-,Agpat3,protein_coding,-0.23000000000000004
chr10,78395272,78395279,chr10-78395272-78395279,0.5,0.38,0.3,chr10,78391309,78395756,ENSMUSG00000064317.4,+,Gm10146,protein_coding,-0.2
chr10,78402587,78402827,chr10-78402587-78402827,0.6,0.39,0.34,chr10,78398362,78415043,ENSMUSG00000061032.8,-,Rrp1,protein_coding,-0.25999999999999995
chr10,78442449,78442491,chr10-78442449-78442491,0.59,0.38,0.28,chr10,78434744,78466975,ENSMUSG00000032788.10,-,Pdxk,protein_coding,-0.30999999999999994
chr10,79673069,79673309,chr10-79673069-79673309,0.66,0.57,0.43,chr10,79667410,79678126,ENSMUSG00000020308.5,+,Tpgs1,protein_coding,-0.23000000000000004
chr10,79710182,79710227,chr10-79710182-79710227,0.53,0.42,0.3,chr10,79702491,79713969,ENSMUSG00000023175.11,+,Bsg,protein_coding,-0.23000000000000004
chr10,79758346,79758403,chr10-79758346-79758403,0.56,0.44,0.31,chr10,79753119,79758961,ENSMUSG00000020327.3,+,Fgf22,protein_coding,-0.25000000000000006
chr10,79758346,79758403,chr10-79758346-79758403,0.56,0.44,0.31,chr10,79756515,79768952,ENSMUSG00000035890.8,-,Rnf126,protein_coding,-0.25000000000000006
chr10,79966450,79966485,chr10-79966450-79966485,0.75,0.66,0.52,chr10,79958152,79971246,ENSMUSG00000035754.7,+,Wdr18,protein_coding,-0.22999999999999998
chr10,80231775,80231975,chr10-80231775-80231975,0.62,0.4,0.3,chr10,80224434,80245903,ENSMUSG00000020156.12,+,Mum1,protein_coding,-0.32
chr10,80327886,80327893,chr10-80327886-80327893,0.75,0.67,0.54,chr10,80319283,80331498,ENSMUSG00000020131.10,-,Pcsk4,protein_coding,-0.20999999999999996
chr10,80365923,80366051,chr10-80365923-80366051,0.45,0.31,0.24,chr10,80354459,80367489,ENSMUSG00000035486.10,+,Plk5,protein_coding,-0.21000000000000002
chr10,80764344,80764644,chr10-80764344-80764644,0.55,0.48,0.33,chr10,80753206,80797461,ENSMUSG00000061589.10,+,Dot1l,protein_coding,-0.22000000000000003
chr10,81014155,81014184,chr10-81014155-81014184,0.39,0.19,0.15,chr10,80946624,81016945,ENSMUSG00000048240.10,-,Gng7,protein_coding,-0.24000000000000002
chr10,81027641,81027669,chr10-81027641-81027669,0.53,0.4,0.3,chr10,81022811,81028567,ENSMUSG00000087114.1,+,Gm16099,antisense,-0.23000000000000004
chr10,81027641,81027669,chr10-81027641-81027669,0.53,0.4,0.3,chr10,81017589,81027662,ENSMUSG00000043670.4,-,Diras1,protein_coding,-0.23000000000000004
chr10,81027641,81027669,chr10-81027641-81027669,0.53,0.4,0.3,chr10,81026538,81039426,ENSMUSG00000046822.8,-,Slc39a3,protein_coding,-0.23000000000000004
chr10,81048372,81048537,chr10-81048372-81048537,0.79,0.68,0.55,chr10,81042075,81062178,ENSMUSG00000004937.5,-,Sgta,protein_coding,-0.24
chr10,81077302,81077367,chr10-81077302-81077367,0.74,0.71,0.53,chr10,81068035,81084559,ENSMUSG00000004929.8,+,Thop1,protein_coding,-0.20999999999999996
chr10,81123663,81123689,chr10-81123663-81123689,0.55,0.44,0.34,chr10,81103915,81126697,ENSMUSG00000035027.13,+,Map2k2,protein_coding,-0.21000000000000002
chr10,81185831,81185836,chr10-81185831-81185836,0.62,0.57,0.42,chr10,81180605,81185849,ENSMUSG00000053603.4,-,4930442H23Rik,protein_coding,-0.2
chr10,81185831,81185836,chr10-81185831-81185836,0.62,0.57,0.42,chr10,81181007,81195197,ENSMUSG00000034974.8,+,Dapk3,protein_coding,-0.2
chr10,81303167,81303184,chr10-81303167-81303184,0.41,0.3,0.2,chr10,81299701,81304917,ENSMUSG00000090230.1,-,Gm16315,antisense,-0.20999999999999996
chr10,81303167,81303184,chr10-81303167-81303184,0.41,0.3,0.2,chr10,81290963,81321973,ENSMUSG00000034902.13,+,Pip5k1c,protein_coding,-0.20999999999999996
chr10,81303657,81303666,chr10-81303657-81303666,0.64,0.54,0.42,chr10,81299701,81304917,ENSMUSG00000090230.1,-,Gm16315,antisense,-0.22000000000000003
chr10,81303657,81303666,chr10-81303657-81303666,0.64,0.54,0.42,chr10,81290963,81321973,ENSMUSG00000034902.13,+,Pip5k1c,protein_coding,-0.22000000000000003
chr10,81306800,81306867,chr10-81306800-81306867,0.44,0.38,0.22,chr10,81290963,81321973,ENSMUSG00000034902.13,+,Pip5k1c,protein_coding,-0.22
chr10,81318618,81318670,chr10-81318618-81318670,0.63,0.51,0.4,chr10,81290963,81321973,ENSMUSG00000034902.13,+,Pip5k1c,protein_coding,-0.22999999999999998
chr10,81563688,81563767,chr10-81563688-81563767,0.45,0.23,0.17,chr10,81557494,81568362,ENSMUSG00000054452.9,+,Aes,protein_coding,-0.28
chr10,81610017,81610067,chr10-81610017-81610067,0.71,0.62,0.46,chr10,81604270,81622703,ENSMUSG00000074862.7,+,BC025920,protein_coding,-0.24999999999999994
chr10,81610017,81610067,chr10-81610017-81610067,0.71,0.62,0.46,chr10,81604368,81611791,ENSMUSG00000097718.1,-,Gm26896,lincRNA,-0.24999999999999994
chr10,81629324,81629362,chr10-81629324-81629362,0.47,0.31,0.25,chr10,81619785,81629797,ENSMUSG00000034748.12,-,Sirt6,protein_coding,-0.21999999999999997
chr10,81629324,81629362,chr10-81629324-81629362,0.47,0.31,0.25,chr10,81626540,81649610,ENSMUSG00000054708.13,+,Ankrd24,protein_coding,-0.21999999999999997
chr10,81649249,81649259,chr10-81649249-81649259,0.2,0.0,0.06,chr10,81626540,81649610,ENSMUSG00000054708.13,+,Ankrd24,protein_coding,-0.14
chr10,81649249,81649259,chr10-81649249-81649259,0.2,0.0,0.06,chr10,81647069,81669361,ENSMUSG00000096856.3,+,Gm10778,protein_coding,-0.14
chr10,82952943,82953027,chr10-82952943-82953027,0.82,0.67,0.61,chr10,82952344,82957000,ENSMUSG00000071151.3,+,Gm4799,protein_coding,-0.20999999999999996
chr10,83094367,83094378,chr10-83094367-83094378,0.74,0.64,0.54,chr10,82983498,83197900,ENSMUSG00000034612.7,+,Chst11,protein_coding,-0.19999999999999996
chr10,83147720,83147739,chr10-83147720-83147739,0.6,0.43,0.39,chr10,82983498,83197900,ENSMUSG00000034612.7,+,Chst11,protein_coding,-0.20999999999999996
chr10,83163363,83163371,chr10-83163363-83163371,0.33,0.54,0.41,chr10,82983498,83197900,ENSMUSG00000034612.7,+,Chst11,protein_coding,0.07999999999999996
chr10,83366065,83366075,chr10-83366065-83366075,0.83,0.69,0.6,chr10,83358221,83370835,ENSMUSG00000020255.7,+,D10Wsu102e,protein_coding,-0.22999999999999998
chr10,83636125,83636177,chr10-83636125-83636177,0.59,0.81,0.78,chr10,83598033,83650738,ENSMUSG00000020263.10,-,Appl2,protein_coding,0.19000000000000006
chr10,85639952,85640053,chr10-85639952-85640053,0.81,0.72,0.54,chr10,85384814,85662292,ENSMUSG00000020042.11,+,Btbd11,protein_coding,-0.27
chr10,85643624,85643651,chr10-85643624-85643651,0.73,0.63,0.53,chr10,85384814,85662292,ENSMUSG00000020042.11,+,Btbd11,protein_coding,-0.19999999999999996
chr10,85895875,85895964,chr10-85895875-85895964,0.86,0.67,0.63,chr10,85889970,85918945,ENSMUSG00000035529.9,-,Prdm4,protein_coding,-0.22999999999999998
chr10,85952097,85952571,chr10-85952097-85952571,0.66,0.53,0.44,chr10,85936637,85959823,ENSMUSG00000001783.3,-,Rtcb,protein_coding,-0.22000000000000003
chr10,86787804,86787817,chr10-86787804-86787817,0.58,0.56,0.37,chr10,86777005,86840389,ENSMUSG00000054027.7,+,Nt5dc3,protein_coding,-0.20999999999999996
chr10,87079822,87079858,chr10-87079822-87079858,0.84,0.61,0.49,chr10,87056045,87232589,ENSMUSG00000047129.7,+,1700113H08Rik,protein_coding,-0.35
chr10,87084545,87084552,chr10-87084545-87084552,0.54,0.46,0.31,chr10,87056045,87232589,ENSMUSG00000047129.7,+,1700113H08Rik,protein_coding,-0.23000000000000004
chr10,88090913,88090958,chr10-88090913-88090958,0.38,0.59,0.57,chr10,88089072,88094375,ENSMUSG00000035383.7,+,Pmch,protein_coding,0.18999999999999995
chr10,88090913,88090958,chr10-88090913-88090958,0.38,0.59,0.57,chr10,88089432,88148941,ENSMUSG00000035365.11,-,Parpbp,protein_coding,0.18999999999999995
chr10,88496832,88496867,chr10-88496832-88496867,0.72,0.63,0.45,chr10,88450745,88506073,ENSMUSG00000060002.10,-,Chpt1,protein_coding,-0.26999999999999996
chr10,88708798,88708804,chr10-88708798-88708804,0.43,0.28,0.22,chr10,88708008,88712127,ENSMUSG00000065005.1,-,n-R5s79,rRNA,-0.21
chr10,89480537,89480544,chr10-89480537-89480544,0.67,0.87,0.74,chr10,89452234,89535585,ENSMUSG00000047638.11,-,Nr1h4,protein_coding,0.06999999999999995
chr10,90329831,90330093,chr10-90329831-90330093,0.71,0.58,0.42,chr10,89871509,90975300,ENSMUSG00000058589.10,+,Anks1b,protein_coding,-0.29
chr10,90346866,90346877,chr10-90346866-90346877,0.88,0.69,0.64,chr10,89871509,90975300,ENSMUSG00000058589.10,+,Anks1b,protein_coding,-0.24
chr10,90749281,90749427,chr10-90749281-90749427,0.63,0.54,0.4,chr10,89871509,90975300,ENSMUSG00000058589.10,+,Anks1b,protein_coding,-0.22999999999999998
chr10,90871928,90871940,chr10-90871928-90871940,0.42,0.26,0.19,chr10,89871509,90975300,ENSMUSG00000058589.10,+,Anks1b,protein_coding,-0.22999999999999998
chr10,90872077,90872116,chr10-90872077-90872116,0.71,0.48,0.41,chr10,89871509,90975300,ENSMUSG00000058589.10,+,Anks1b,protein_coding,-0.3
chr10,90964884,90964899,chr10-90964884-90964899,0.69,0.52,0.47,chr10,89871509,90975300,ENSMUSG00000058589.10,+,Anks1b,protein_coding,-0.21999999999999997
chr10,90999226,91000072,chr10-90999226-91000072,0.57,0.44,0.36,chr10,90987311,91084770,ENSMUSG00000019979.8,-,Apaf1,protein_coding,-0.20999999999999996
chr10,91092387,91092455,chr10-91092387-91092455,0.88,0.7,0.61,chr10,91080940,91104607,ENSMUSG00000019975.7,+,Ikbip,protein_coding,-0.27
chr10,91092946,91093021,chr10-91092946-91093021,0.58,0.42,0.32,chr10,91080940,91104607,ENSMUSG00000019975.7,+,Ikbip,protein_coding,-0.25999999999999995
chr10,93234907,93234965,chr10-93234907-93234965,0.62,0.49,0.41,chr10,93158876,93243342,ENSMUSG00000020015.9,+,Cdk17,protein_coding,-0.21000000000000002
chr10,93264947,93264954,chr10-93264947-93264954,0.22,0.43,0.42,chr10,93245414,93313135,ENSMUSG00000008398.10,-,Elk3,protein_coding,0.19999999999999998
chr10,93266095,93266136,chr10-93266095-93266136,0.63,0.53,0.36,chr10,93245414,93313135,ENSMUSG00000008398.10,-,Elk3,protein_coding,-0.27
chr10,94117018,94117073,chr10-94117018-94117073,0.66,0.54,0.44,chr10,94034001,94147339,ENSMUSG00000020021.4,+,Fgd6,protein_coding,-0.22000000000000003
chr10,94411964,94412003,chr10-94411964-94412003,0.59,0.45,0.33,chr10,94406891,94412732,ENSMUSG00000085409.1,+,Gm16155,sense_intronic,-0.25999999999999995
chr10,94411964,94412003,chr10-94411964-94412003,0.59,0.45,0.33,chr10,94309949,94592956,ENSMUSG00000020023.13,+,Tmcc3,protein_coding,-0.25999999999999995
chr10,94477726,94477766,chr10-94477726-94477766,0.74,0.59,0.5,chr10,94309949,94592956,ENSMUSG00000020023.13,+,Tmcc3,protein_coding,-0.24
chr10,94499868,94499899,chr10-94499868-94499899,0.55,0.37,0.32,chr10,94309949,94592956,ENSMUSG00000020023.13,+,Tmcc3,protein_coding,-0.23000000000000004
chr10,94555481,94555572,chr10-94555481-94555572,0.7,0.6,0.47,chr10,94309949,94592956,ENSMUSG00000020023.13,+,Tmcc3,protein_coding,-0.22999999999999998
chr10,94915983,94916056,chr10-94915983-94916056,0.74,0.66,0.5,chr10,94788866,94946578,ENSMUSG00000074785.4,-,Plxnc1,protein_coding,-0.24
chr10,95942533,95942542,chr10-95942533-95942542,0.49,0.41,0.28,chr10,95938663,96047518,ENSMUSG00000036499.8,+,Eea1,protein_coding,-0.20999999999999996
chr10,96479225,96479256,chr10-96479225-96479256,0.37,0.59,0.56,chr10,96474479,96479387,ENSMUSG00000097939.1,+,Gm8601,processed_pseudogene,0.19000000000000006
chr10,96615523,96615526,chr10-96615523-96615526,0.71,0.61,0.49,chr10,96615001,96624813,ENSMUSG00000036478.7,+,Btg1,protein_coding,-0.21999999999999997
chr10,99011151,99011182,chr10-99011151-99011182,0.79,0.63,0.57,chr10,98913152,99028143,ENSMUSG00000019943.9,+,Atp2b1,protein_coding,-0.22000000000000008
chr10,100096973,100097026,chr10-100096973-100097026,0.7,0.56,0.49,chr10,100013630,100102413,ENSMUSG00000019966.13,+,Kitl,protein_coding,-0.20999999999999996
chr10,100097102,100097137,chr10-100097102-100097137,0.59,0.43,0.35,chr10,100013630,100102413,ENSMUSG00000019966.13,+,Kitl,protein_coding,-0.24
chr10,106866921,106867143,chr10-106866921-106867143,0.48,0.36,0.23,chr10,106468310,106935467,ENSMUSG00000053825.10,+,Ppfia2,protein_coding,-0.24999999999999997
chr10,107312747,107312815,chr10-107312747-107312815,0.76,0.58,0.52,chr10,107269843,107427143,ENSMUSG00000019906.10,+,Lin7a,protein_coding,-0.24
chr10,108261029,108261254,chr10-108261029-108261254,0.45,0.32,0.25,chr10,108160400,108279575,ENSMUSG00000019907.9,+,Ppp1r12a,protein_coding,-0.2
chr10,108395731,108396022,chr10-108395731-108396022,0.79,0.66,0.49,chr10,108330189,108416391,ENSMUSG00000035873.7,+,Pawr,protein_coding,-0.30000000000000004
chr10,108564398,108564471,chr10-108564398-108564471,0.72,0.58,0.5,chr10,108495650,109012982,ENSMUSG00000035864.10,-,Syt1,protein_coding,-0.21999999999999997
chr10,108738381,108738402,chr10-108738381-108738402,0.51,0.34,0.29,chr10,108495650,109012982,ENSMUSG00000035864.10,-,Syt1,protein_coding,-0.22000000000000003
chr10,108738583,108738715,chr10-108738583-108738715,0.55,0.33,0.24,chr10,108495650,109012982,ENSMUSG00000035864.10,-,Syt1,protein_coding,-0.31000000000000005
chr10,109008676,109008695,chr10-109008676-109008695,0.5,0.31,0.2,chr10,108495650,109012982,ENSMUSG00000035864.10,-,Syt1,protein_coding,-0.3
chr10,109764870,109764883,chr10-109764870-109764883,0.47,0.3,0.23,chr10,109680660,110458204,ENSMUSG00000020181.11,-,Nav3,protein_coding,-0.23999999999999996
chr10,109903995,109904145,chr10-109903995-109904145,0.58,0.4,0.37,chr10,109680660,110458204,ENSMUSG00000020181.11,-,Nav3,protein_coding,-0.20999999999999996
chr10,110141581,110141682,chr10-110141581-110141682,0.86,0.7,0.58,chr10,109680660,110458204,ENSMUSG00000020181.11,-,Nav3,protein_coding,-0.28
chr10,110331745,110331878,chr10-110331745-110331878,0.64,0.52,0.42,chr10,109680660,110458204,ENSMUSG00000020181.11,-,Nav3,protein_coding,-0.22000000000000003
chr10,110421634,110421682,chr10-110421634-110421682,0.63,0.48,0.39,chr10,109680660,110458204,ENSMUSG00000020181.11,-,Nav3,protein_coding,-0.24
chr10,110439825,110440035,chr10-110439825-110440035,0.83,0.79,0.61,chr10,109680660,110458204,ENSMUSG00000020181.11,-,Nav3,protein_coding,-0.21999999999999997
chr10,110749765,110749789,chr10-110749765-110749789,0.59,0.79,0.72,chr10,110743439,110789384,ENSMUSG00000020185.12,+,E2f7,protein_coding,0.13
chr10,111240559,111240571,chr10-111240559-111240571,0.71,0.58,0.45,chr10,111162802,111299247,ENSMUSG00000020189.9,+,Osbpl8,protein_coding,-0.25999999999999995
chr10,111257471,111257561,chr10-111257471-111257561,0.56,0.41,0.33,chr10,111162802,111299247,ENSMUSG00000020189.9,+,Osbpl8,protein_coding,-0.23000000000000004
chr10,114567323,114567379,chr10-114567323-114567379,0.77,0.63,0.5,chr10,114396823,114804307,ENSMUSG00000050663.7,-,Trhde,protein_coding,-0.27
chr10,115492379,115492387,chr10-115492379-115492387,0.61,0.47,0.3,chr10,115448311,115589780,ENSMUSG00000020140.11,-,Lgr5,protein_coding,-0.31
chr10,116098600,116098613,chr10-116098600-116098613,0.85,0.69,0.62,chr10,116016213,116276932,ENSMUSG00000020151.12,+,Ptprr,protein_coding,-0.22999999999999998
chr10,116335420,116335563,chr10-116335420-116335563,0.44,0.27,0.21,chr10,116299374,116391538,ENSMUSG00000020154.9,+,Ptprb,protein_coding,-0.23
chr10,116449689,116449703,chr10-116449689-116449703,0.42,0.64,0.6,chr10,116415861,116475878,ENSMUSG00000054934.6,-,Kcnmb4,protein_coding,0.18
chr10,116470099,116470142,chr10-116470099-116470142,0.78,0.66,0.57,chr10,116415861,116475878,ENSMUSG00000054934.6,-,Kcnmb4,protein_coding,-0.21000000000000008
chr10,116470431,116470454,chr10-116470431-116470454,0.5,0.4,0.27,chr10,116415861,116475878,ENSMUSG00000054934.6,-,Kcnmb4,protein_coding,-0.22999999999999998
