chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr5,35670473,35670974,0.3966702268000067,chr5,35648023,35683782,ENSMUSG00000029096.15,-,Htra3,protein_coding,7.71060499017137,10.1746491330946,10.156656954725
chr5,34190941,34191442,0.2676543136271445,chr5,34169883,34191720,ENSMUSG00000037235.13,-,Mxd4,protein_coding,20.5471332977524,23.9175406020263,24.7491695871463
chr5,34190941,34191442,0.2676543136271445,chr5,34190893,34292449,ENSMUSG00000037224.15,-,Zfyve28,protein_coding,20.5471332977524,23.9175406020263,24.7491695871463
chr7,122020929,122021430,0.3381750106812902,chr7,121982722,122025222,ENSMUSG00000030872.14,-,Gga2,protein_coding,12.6410481810697,16.0624268657071,15.9891926316959
chr5,121594053,121594554,0.6964341004478606,chr5,121589695,121599908,ENSMUSG00000106590.1,+,Gm42879,TEC,2.01375558898238,3.14844911985621,3.26636895830358
chr5,121594053,121594554,0.6964341004478606,chr5,121562027,121597824,ENSMUSG00000029455.14,-,Aldh2,protein_coding,2.01375558898238,3.14844911985621,3.26636895830358
chr5,121594053,121594554,0.6964341004478606,chr5,121592775,121622938,ENSMUSG00000042647.13,-,Acad12,protein_coding,2.01375558898238,3.14844911985621,3.26636895830358
chr12,33245354,33245855,0.5393393852533286,chr12,33143693,33377185,ENSMUSG00000020564.17,+,Atxn7l1,protein_coding,3.6955052488105,4.48253772996477,5.37442463720874
chr17,86236829,86237330,0.3930408319769765,chr17,86163785,86661919,ENSMUSG00000045038.14,+,Prkce,protein_coding,6.36086125949751,8.71248801641565,8.35773311565933
chr14,55114710,55115211,0.3047376370536778,chr14,55102826,55120935,ENSMUSG00000022208.12,-,Jph4,protein_coding,17.3977312595134,20.7975520391857,21.501423028833
chr11,88161194,88161695,0.2853764638237497,chr11,88094058,88198140,ENSMUSG00000018378.13,+,Cuedc1,protein_coding,19.9327671858595,25.6145013140844,24.3059564673765
chr4,41619366,41619867,0.3251504466164863,chr4,41565775,41642158,ENSMUSG00000061322.15,+,Dnaic1,protein_coding,13.5936259404188,16.802401348114,17.0394959911504
chr19,34550364,34550865,0.2817661432360767,chr19,34545264,34553392,ENSMUSG00000118048.1,+,AC102249.1,processed_pseudogene,13.2585171521136,15.1232284841907,16.1269983916243
chr19,34550364,34550865,0.2817661432360767,chr19,34546694,34580419,ENSMUSG00000045932.12,+,Ifit2,protein_coding,13.2585171521136,15.1232284841907,16.1269983916243
chr12,86078772,86079273,0.331401617787623,chr12,86052745,86083041,ENSMUSG00000021253.7,-,Tgfb3,protein_coding,11.5674589148325,14.3939267106646,14.5627167924367
chr12,86078772,86079273,0.331401617787623,chr12,86074644,86083754,ENSMUSG00000114051.1,+,Gm48008,lncRNA,11.5674589148325,14.3939267106646,14.5627167924367
chr12,86078772,86079273,0.331401617787623,chr12,86078541,86166459,ENSMUSG00000007867.9,+,Ift43,protein_coding,11.5674589148325,14.3939267106646,14.5627167924367
chr4,155150477,155150978,0.3498465282695258,chr4,155150075,155226592,ENSMUSG00000029050.15,-,Ski,protein_coding,13.69291743325,18.421095528379,17.4603622309318
chr19,4045916,4046417,0.3958732869903011,chr19,4036285,4050023,ENSMUSG00000038155.11,-,Gstp2,protein_coding,8.56078839753835,11.3948955151406,11.2702764741467
chr17,31685430,31685931,0.4213266085494504,chr17,31673807,31685733,ENSMUSG00000024041.10,+,Cryaa,protein_coding,7.76335359573793,10.5873272098216,10.4024726345974
chr17,31685430,31685931,0.4213266085494504,chr17,31672789,31688374,ENSMUSG00000117987.1,-,AC090881.2,lncRNA,7.76335359573793,10.5873272098216,10.4024726345974
chr17,31685430,31685931,0.4213266085494504,chr17,31684735,31694425,ENSMUSG00000117656.1,-,AC090881.1,lncRNA,7.76335359573793,10.5873272098216,10.4024726345974
chr2,25706502,25707003,0.4121824268052111,chr2,25696043,25707326,ENSMUSG00000062061.3,+,Obp2a,protein_coding,10.1401437053843,12.4728391121083,13.501239992988
chr2,25706502,25707003,0.4121824268052111,chr2,25701850,25713716,ENSMUSG00000087612.1,-,A230005M16Rik,lncRNA,10.1401437053843,12.4728391121083,13.501239992988
chr2,25706502,25707003,0.4121824268052111,chr2,25702739,25711721,ENSMUSG00000049086.8,+,Bmyc,protein_coding,10.1401437053843,12.4728391121083,13.501239992988
chr14,17827398,17827899,0.2882997124769029,chr14,17656261,18042090,ENSMUSG00000021779.17,+,Thrb,protein_coding,11.2416587039802,11.3095138440937,13.7358822328661
chr7,45333553,45334054,0.6087182360280435,chr7,45298632,45337780,ENSMUSG00000038260.10,-,Trpm4,protein_coding,3.78548816418876,5.54625104842466,5.77666847699983
chr7,45333553,45334054,0.6087182360280435,chr7,45331290,45342974,ENSMUSG00000038239.11,+,Hrc,protein_coding,3.78548816418876,5.54625104842466,5.77666847699983
chr7,30457560,30458061,0.5494263094081534,chr7,30443534,30461690,ENSMUSG00000036915.17,-,Kirrel2,protein_coding,4.76599165589667,6.98350917771495,6.97967551637504
chr7,30457560,30458061,0.5494263094081534,chr7,30454315,30491223,ENSMUSG00000006649.17,+,Nphs1,protein_coding,4.76599165589667,6.98350917771495,6.97967551637504
chr9,31385889,31386390,0.2514256234050648,chr9,31382192,31425333,ENSMUSG00000042185.14,+,Nfrkb,protein_coding,24.4132957998665,27.9304791412329,29.0770153448986
chr5,121584127,121584628,0.658018747438227,chr5,121562027,121597824,ENSMUSG00000029455.14,-,Aldh2,protein_coding,2.86083613719839,4.49321043884564,4.51779423765364
chr19,23034899,23035400,0.3386570092162181,chr19,22974230,23079924,ENSMUSG00000097930.2,-,C330002G04Rik,lncRNA,10.3790638600093,13.5472251394491,13.1325164731795
chr6,124769339,124769840,0.4901270068661638,chr6,124756053,124773673,ENSMUSG00000004267.16,-,Eno2,protein_coding,4.39364855777974,5.80239606156551,6.17518783679285
chr6,124769339,124769840,0.4901270068661638,chr6,124765863,124783727,ENSMUSG00000030125.11,-,Lrrc23,protein_coding,4.39364855777974,5.80239606156551,6.17518783679285
chr6,29396959,29397460,0.677690378107163,chr6,29393434,29401576,ENSMUSG00000104796.1,-,Gm44354,miRNA,1.83999547652782,3.10931585395969,2.94606367846993
chr6,29396959,29397460,0.677690378107163,chr6,29392309,29430994,ENSMUSG00000029769.16,+,Ccdc136,protein_coding,1.83999547652782,3.10931585395969,2.94606367846993
chr6,29396959,29397460,0.677690378107163,chr6,29392617,29400705,ENSMUSG00000092956.1,+,Gm26220,miRNA,1.83999547652782,3.10931585395969,2.94606367846993
chr6,83443351,83443852,0.3494724840344149,chr6,83437755,83452322,ENSMUSG00000051844.13,+,B230319C09Rik,lncRNA,11.0523842957708,11.8965128325414,14.0897078326824
chr6,83443351,83443852,0.3494724840344149,chr6,83358373,83463084,ENSMUSG00000034832.15,-,Tet3,protein_coding,11.0523842957708,11.8965128325414,14.0897078326824
chr13,51793462,51793963,0.2991201313527082,chr13,51681529,51797747,ENSMUSG00000021451.16,-,Sema4d,protein_coding,15.269169881945,18.5171499083068,18.7974505502374
chr11,120783981,120784482,0.3351215979425638,chr11,120776746,120788207,ENSMUSG00000025158.7,-,Rfng,protein_coding,14.0311290807062,18.2183140596425,17.7099023908022
chr11,120783981,120784482,0.3351215979425638,chr11,120780272,120793102,ENSMUSG00000025156.17,+,Gps1,protein_coding,14.0311290807062,18.2183140596425,17.7099023908022
chr6,29434163,29434664,0.6509234685443774,chr6,29429256,29465883,ENSMUSG00000068699.12,+,Flnc,protein_coding,2.52883020804413,3.85284790599353,3.97402015793605
chr7,45638566,45639067,0.2702400921809872,chr7,45631680,45642765,ENSMUSG00000110357.1,-,A030001D20Rik,lncRNA,21.7696598032363,25.7141132636392,26.2687574263571
chr7,45638566,45639067,0.2702400921809872,chr7,45623488,45643093,ENSMUSG00000044562.12,+,Rasip1,protein_coding,21.7696598032363,25.7141132636392,26.2687574263571
chr7,45638566,45639067,0.2702400921809872,chr7,45635977,45650521,ENSMUSG00000042918.17,+,Mamstr,protein_coding,21.7696598032363,25.7141132636392,26.2687574263571
chr12,104965020,104965521,0.3728701709319355,chr12,104925933,105013809,ENSMUSG00000054150.12,-,Syne3,protein_coding,9.572320480756,11.9498763769458,12.4025183935586
chr11,87778496,87778997,0.6386839865472931,chr11,87756541,87789928,ENSMUSG00000034156.16,+,Tspoap1,protein_coding,2.49780161653439,3.88842360226309,3.89208159797861
chr4,118236779,118237280,0.4265477222584564,chr4,118204213,118295405,ENSMUSG00000033295.14,-,Ptprf,protein_coding,6.85731872365341,8.34250077521221,9.22181247521056
chr7,44952668,44953169,0.6098878735328557,chr7,44939204,44962035,ENSMUSG00000059891.14,+,Tsks,protein_coding,3.71412240371635,6.36093449299762,5.67238303705399
chr3,108044688,108045189,0.3117276864597316,chr3,108036408,108048894,ENSMUSG00000027890.17,-,Gstm4,protein_coding,12.6410481810697,14.7532412429872,15.6986831918467
chr8,107402861,107403362,0.3426543612262691,chr8,107384225,107407206,ENSMUSG00000003849.8,-,Nqo1,protein_coding,8.59491984819907,10.473484981759,10.9052774343362
chr4,134124117,134124618,0.467285614856766,chr4,134123406,134132789,ENSMUSG00000028843.8,-,Sh3bgrl3,protein_coding,4.92423747259636,7.45310836847317,6.81207391646208
chr4,134124117,134124618,0.467285614856766,chr4,134098570,134131593,ENSMUSG00000012126.16,+,Ubxn11,protein_coding,4.92423747259636,7.45310836847317,6.81207391646208
chr9,42573080,42573581,0.578680372275997,chr9,42514135,42948493,ENSMUSG00000032017.14,-,Grik4,protein_coding,3.18973920720168,4.10543534950742,4.76733439752404
chr12,84589686,84590187,0.4340641223314956,chr12,84565762,84599457,ENSMUSG00000021239.12,+,Vsx2,protein_coding,8.35910255272502,11.4802771861875,11.3000723141312
chr6,146113022,146113523,0.39288534960215,chr6,146104299,146506223,ENSMUSG00000030287.15,-,Itpr2,protein_coding,6.73010149846346,8.3923067499896,8.84191551540786
chr16,5184034,5184535,0.6920635484569664,chr16,5143109,5191271,ENSMUSG00000091712.2,+,Sec14l5,protein_coding,2.47608160247757,3.53978177882139,4.00381599792058
chr8,104395569,104396070,0.4125978116683335,chr8,104344191,104399807,ENSMUSG00000096188.1,-,Cmtm4,protein_coding,8.92072005905138,10.8541449318433,11.8810911938294
chr11,79856514,79857015,0.618061432922388,chr11,79777979,79876394,ENSMUSG00000086474.2,-,9130204K15Rik,lncRNA,2.85152755974547,3.98447798219091,4.37998847772521
chr14,121198878,121199379,0.3201270628024866,chr14,121031200,121287744,ENSMUSG00000025555.14,+,Farp1,protein_coding,12.364893716633,13.550782709076,15.4454185519783
chr11,103102605,103103106,0.2853417332315363,chr11,103066304,103105658,ENSMUSG00000020937.14,-,Plcd3,protein_coding,20.1592759038806,24.4405033371889,24.5815679872333
chr11,103102605,103103106,0.2853417332315363,chr11,103097682,103116200,ENSMUSG00000056938.16,+,Acbd4,protein_coding,20.1592759038806,24.4405033371889,24.5815679872333
chr1,119052611,119053112,0.6554856418664934,chr1,118830132,119057619,ENSMUSG00000048402.14,-,Gli2,protein_coding,2.89186472870813,4.52167099586129,4.55876351763236
chr5,136244193,136244694,0.5220101472798164,chr5,136214147,136250556,ENSMUSG00000005057.13,-,Sh2b2,protein_coding,3.85685392466117,5.9162382896281,5.54202623712169
chr5,136244193,136244694,0.5220101472798164,chr5,136244135,136571490,ENSMUSG00000029705.17,-,Cux1,protein_coding,3.85685392466117,5.9162382896281,5.54202623712169
chr11,100850355,100850856,0.3249150302540379,chr11,100776731,100854724,ENSMUSG00000020919.11,-,Stat5b,protein_coding,17.0936510627179,21.5126235342039,21.4232089488736
chr13,63901639,63902140,0.5543973171849573,chr13,63811240,63904302,ENSMUSG00000021470.19,+,Ercc6l2,protein_coding,2.90427616531203,4.25485327383957,4.26825407778324
chr6,99051087,99051588,0.634090877280626,chr6,98921338,99526721,ENSMUSG00000030067.17,-,Foxp1,protein_coding,2.68087030644188,3.68919970315354,4.1639686378374
chr10,75586175,75586676,0.4179454037768583,chr10,75586142,75594653,ENSMUSG00000055872.1,-,Gm9985,pseudogene,6.3856841327053,8.27490695230004,8.53650815556648
chr10,75586175,75586676,0.4179454037768583,chr10,75557604,75590200,ENSMUSG00000006345.10,+,Ggt1,protein_coding,6.3856841327053,8.27490695230004,8.53650815556648
chr10,75586175,75586676,0.4179454037768583,chr10,75585340,75621200,ENSMUSG00000006344.17,+,Ggt5,protein_coding,6.3856841327053,8.27490695230004,8.53650815556648
chr13,56457946,56458447,0.2795478695432886,chr13,56434355,56478239,ENSMUSG00000021509.5,+,Slc25a48,protein_coding,14.7478895445813,16.8166316266218,17.9110243106977
chr7,144941411,144941912,0.7166845097230264,chr7,144925931,144943925,ENSMUSG00000070348.5,-,Ccnd1,protein_coding,2.26198432106033,3.14133398060229,3.72075551806759
chr11,48837107,48837608,0.4014805835256357,chr11,48822140,48856209,ENSMUSG00000040350.16,+,Trim7,protein_coding,5.83337520383186,7.9049197110966,7.7096735959959
chr17,87395728,87396229,0.6686452385041558,chr17,87385571,87431741,ENSMUSG00000036557.8,-,Stpg4,protein_coding,2.47918446162854,3.51843636105965,3.94422431795153
chr1,62700981,62701482,0.2935677149528169,chr1,62699285,62822695,ENSMUSG00000025969.15,+,Nrp2,protein_coding,12.7465453922028,14.4081569891725,15.6316425518816
chr9,60712715,60713216,0.268472719762649,chr9,60708989,60742801,ENSMUSG00000034839.5,+,Larp6,protein_coding,21.4904024796486,26.1232337707391,25.9000339065486
chr11,97041244,97041745,0.2770002405735297,chr11,97033007,97041483,ENSMUSG00000081860.1,+,Gm11533,processed_pseudogene,22.3498944644686,28.4143086104989,27.0955919859276
chr11,97041244,97041745,0.2770002405735297,chr11,97030602,97045407,ENSMUSG00000020878.6,-,Lrrc46,protein_coding,22.3498944644686,28.4143086104989,27.0955919859276
chr11,97041244,97041745,0.2770002405735297,chr11,97037560,97053213,ENSMUSG00000001445.10,+,Mrpl10,protein_coding,22.3498944644686,28.4143086104989,27.0955919859276
chr8,119819227,119819728,0.533408321726166,chr8,119805222,119844544,ENSMUSG00000031827.13,-,Cotl1,protein_coding,4.91182603599246,6.02652294806374,7.1137567963054
chr6,38662807,38663308,0.4550173222992403,chr6,38659067,38684865,ENSMUSG00000079598.4,+,Clec2l,protein_coding,5.97920958392766,7.89780457184269,8.20130495574057
chr8,83997532,83998033,0.2950120222710426,chr8,83968993,84000443,ENSMUSG00000005469.10,+,Prkaca,protein_coding,14.3600321507095,18.2076413507617,17.6279638308447
chr8,83997532,83998033,0.2950120222710426,chr8,83993672,84004409,ENSMUSG00000079003.2,+,Samd1,protein_coding,14.3600321507095,18.2076413507617,17.6279638308447
chr8,83997532,83998033,0.2950120222710426,chr8,83997502,84008770,ENSMUSG00000046408.13,+,1700067K01Rik,protein_coding,14.3600321507095,18.2076413507617,17.6279638308447
chr15,102295944,102296445,0.3036984274138841,chr15,102291437,102300151,ENSMUSG00000116091.1,-,Gm49479,lncRNA,16.0169589373298,20.4346799372362,19.7807132697267
chr15,102295944,102296445,0.3036984274138841,chr15,102292266,102328357,ENSMUSG00000058290.4,+,Espl1,protein_coding,16.0169589373298,20.4346799372362,19.7807132697267
chr11,54027966,54028467,0.5238850420281276,chr11,53979123,54032090,ENSMUSG00000020334.6,-,Slc22a4,protein_coding,4.96767750071,6.80207312674019,7.14727711628799
chr8,94012421,94012922,0.2788794192558563,chr8,94011496,94041031,ENSMUSG00000031754.10,-,Nudt21,protein_coding,26.057811149883,30.3211659305474,31.6320086235716
chr8,94012421,94012922,0.2788794192558563,chr8,93967588,94016842,ENSMUSG00000031751.14,-,Amfr,protein_coding,26.057811149883,30.3211659305474,31.6320086235716
chr8,70598286,70598787,0.3557622832198006,chr8,70590373,70601290,ENSMUSG00000019139.10,+,Isyna1,protein_coding,10.7948469862399,13.2697347085465,13.8215452728216
chr8,70598286,70598787,0.3557622832198006,chr8,70593490,70612872,ENSMUSG00000070003.7,-,Ssbp4,protein_coding,10.7948469862399,13.2697347085465,13.8215452728216
chr11,95320427,95320928,0.3510713230845629,chr11,95306429,95328496,ENSMUSG00000085143.1,+,Gm11520,lncRNA,9.91363498736319,12.3198636181492,12.652058553429
chr1,191317820,191318321,0.264145579469387,chr1,191302789,191322194,ENSMUSG00000037499.9,-,Nenf,protein_coding,17.9810687798966,20.8331277354553,21.6057084687789
chr4,141444404,141444905,0.307304140160698,chr4,141440654,141471930,ENSMUSG00000006215.12,+,Zbtb17,protein_coding,16.8764509221497,21.2493633818092,20.8943327891483
chr11,75190269,75190770,0.3818598935050935,chr11,75173643,75195241,ENSMUSG00000078789.9,-,Dph1,protein_coding,10.0470579308551,12.9993594168978,13.0989961531969
chr11,75190269,75190770,0.3818598935050935,chr11,75189783,75271769,ENSMUSG00000045287.6,+,Rtn4rl1,protein_coding,10.0470579308551,12.9993594168978,13.0989961531969
chr11,98907455,98907956,0.2775127809179996,chr11,98859638,98909040,ENSMUSG00000038013.14,+,Wipf2,protein_coding,18.8777950745282,22.6688336629647,22.8943785481096
chr11,98907455,98907956,0.2775127809179996,chr11,98903801,98927940,ENSMUSG00000017499.15,+,Cdc6,protein_coding,18.8777950745282,22.6688336629647,22.8943785481096
chr11,59191692,59192193,0.3031636794164233,chr11,59179875,59196212,ENSMUSG00000020444.19,-,Guk1,protein_coding,18.9553665533026,22.643930675576,23.4009078278465
chr3,8850687,8851188,0.4673571519166897,chr3,8798146,8927918,ENSMUSG00000040269.5,-,Mrps28,protein_coding,5.1259233174097,5.7703779349229,7.09140991631701
chr17,6782527,6783028,0.6810707529712773,chr17,6734041,6786784,ENSMUSG00000052397.8,-,Ezr,protein_coding,2.31163006747592,3.37969114560836,3.70958207807339
chr7,19359775,19360276,0.3780080046778449,chr7,19352014,19363483,ENSMUSG00000047649.9,-,Cd3eap,protein_coding,8.4583940455562,11.0604839702067,10.9983894342879
chr7,19359775,19360276,0.3780080046778449,chr7,19340778,19360524,ENSMUSG00000003549.9,+,Ercc1,protein_coding,8.4583940455562,11.0604839702067,10.9983894342879
chr7,19359775,19360276,0.3780080046778449,chr7,19355749,19382533,ENSMUSG00000040734.14,+,Ppp1r13l,protein_coding,8.4583940455562,11.0604839702067,10.9983894342879
chr4,106650783,106651284,0.2651442733752425,chr4,106647069,106659282,ENSMUSG00000043572.7,+,Pars2,protein_coding,25.1300562637416,29.2716828905953,30.2167062243067
chr10,80805829,80806330,0.414655972273369,chr10,80794198,80808924,ENSMUSG00000020211.15,+,Sf3a2,protein_coding,6.83870156874756,8.96507545992954,9.12125151526279
chr10,80805829,80806330,0.414655972273369,chr10,80801243,80811648,ENSMUSG00000035262.5,+,Amh,protein_coding,6.83870156874756,8.96507545992954,9.12125151526279
chr10,80805829,80806330,0.414655972273369,chr10,80804496,80817498,ENSMUSG00000020216.13,-,Jsrp1,protein_coding,6.83870156874756,8.96507545992954,9.12125151526279
chr9,102351635,102352136,0.4738161854438767,chr9,102341903,102358694,ENSMUSG00000097524.1,+,Gm26846,lncRNA,5.37104919033667,7.66656254609054,7.46385791612357
chr9,102351635,102352136,0.4738161854438767,chr9,101918128,102358693,ENSMUSG00000032537.15,-,Ephb1,protein_coding,5.37104919033667,7.66656254609054,7.46385791612357
chr4,106678715,106679216,0.3056698847328574,chr4,106658256,106682944,ENSMUSG00000025413.13,-,Ttc4,protein_coding,15.272272741096,17.6170847926869,18.8868380701909
chr4,106678715,106679216,0.3056698847328574,chr4,106676417,106734925,ENSMUSG00000047502.14,-,Mroh7,protein_coding,15.272272741096,17.6170847926869,18.8868380701909
chr6,89644399,89644900,0.3915026130539005,chr6,89639988,89679529,ENSMUSG00000000811.13,+,Txnrd3,protein_coding,7.96814229970224,9.2603537389669,10.4583398345684
